class,text
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated
Q,Not stated in study
Q,Not stated in text
Q,Not stated in text
Q,Not stated in the text
Q,Not stated in the text
Q,Not stated in the text
Q,Not stated in the text
Q,Not stated in the text
Q,Not stated within study
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
Q,Not stated.
N,Not stated.
Q,Not used
N,Not used
Q,Not used
Q,Not used
N,Not used
N,Not used
N,Not used
N,Not used
Q,Not used
N,Not used
P,Not used
Q,Nothing is mentioned about allocation concealment
Q,Nothing is mentioned about allocation concealment
Q,Nothing mentioned
Q,Nothing mentioned
Q,Nothing mentioned about allocation concealment
Q,Nothing mentioned in the study about methods of allocation concealment
Q,NR
Q,NR
Q,NR
Q,NR
Q,NR.
Q,NR.
P,Numbered concealed envelopes/methods/participants paragraph four
Q,Numbered envelopes (opacity not mentioned)
Q,Numbered envelopes (opacity not mentioned)
Q,Numbered sealed envelopes
P,"Numbered, sealed and opaque envelopes"
P,"Numbered, sealed, opaque envelopes"
P,"Numbered, sealed, opaque envelopes"
P,"Numbered, sealed, opaque envelopes in operating room"
P,"Numbered, sealed, opaque envelopes were given to hospital pharmacy ""The allocation code was broken upon completion of the 20th gestational week of the last pregnant subject"""
P,Numbers maintained in sealed envelopes prepared by independent individuals
P,"Numbers were allotted to either IG or CG and then arranged serially. The children were assigned sequential serial numbers, and preparations were distributed accordingly."
N,Observational study: participants chose the preferred treatment
P,"Of the 14 patients excluded from the final analysis, 7 patients received IVIG and no patient died. in the group of 7 patients who did not receive IVIG, 2 died"
Q,On-site computer assignment but file locking not reported. Vaccines visually distinguishable
P,"One member of the study team with no direct contact with participants pre-pared all of the consecutively-numbered, sealed, opaque envelopes, which theresearch assistant opened just prior to loading the video for the participant toview."
P,One of the research team members picked a sealed envelope from a pack to learn which material should be used
P,Opaque consecutively numbered envelopes
P,Opaque consecutively numbered envelopes with assignment under nurse control
P,Opaque envelope.
P,Opaque envelopes
P,Opaque envelopes
P,Opaque envelopes
P,Opaque envelopes
P,Opaque envelopes
P,Opaque envelopes
P,Opaque envelopes
P,Opaque envelopes opened in theatre (not consecutive)
P,Opaque envelopes shuffled and guardian was asked to choose 1
P,Opaque envelopes.
P,Opaque randomisation envelopes were used
P,Opaque sealed envelope
P,Opaque sealed envelopes
P,Opaque sealed envelopes (study author provided information)
P,Opaque sealed envelopes were used
Q,Opaque sealed envelopes were used.
P,"Opaque, sealed envelopes"
P,"Opaque, sealed envelopes"
P,"Opaque, sealed envelopes"
P,"Opaque, sealed envelopes were used to conceal group allocation."
N,Open label.
N,Open randomisation list
N,Open table of random numbers at allocation site
Q,Open-label
P,"Opening a sealed envelope, distributed by the Centre for Clinical Research in Väasterås From author: envelopes were not possible to see through in order to figure out randomisation group"
N,"Other than broadly stating (as above) that the participants were randomised to the study groups, the paper made no reference to allocation concealment during the process of randomisation."
P,Outcome assessor was kept blind to allocation.
P,Participant numbers were assigned consecutively at each study site. The interactive voice response system was used to assign blister cards containing the study drug to each participant confirmed through interactive voice response system entry of a confirmation number on the card
P,"participant opened opaque, numbered envelope"
P,Participants agreed to participate before randomisation.
P,"Participants allocated into groups by sequentially numbered drug containers 
of identical appearance"
P,"Participants and investigators could not foresee treatment allocation. Quote: ""The generation of the allocation sequence to assign all patients to the two treatment groups and the allocation were done at the sponsor’s site by the study manager, who had no role in the trial or in data collection or analysis."""
P,"Participants and investigators enrolling participants could not foresee assignment. Quote: ""An independent person kept each participant’s allocation concealed from the investigators until a decision about inclusion was made. Once all baseline data had been collected and informed consent obtained, the investigators used email to receive the allocation for the respective participant."""
P,"Participants and investigators enrolling participants could not foresee assignment. Quote: “Sequentially numbered envelopes were created to ensure allocation concealment."""
Q,Participants assigned to intervention or control group once a month as next units added to intervention
P,Participants assigned to intervention or control group prior to start of study
P,"Participants assigned to start as intervention or control prior to start of study, then evaluated within 30 days in opposite allocation; did not know what outcome was being assessed"
P,Participants drew lots (personal correspondence with principal investigator)
P,"Participants received either of (or a combination of, depending on their randomly assigned treatment) the following: 30 mg capsules of duloxetine hydrochloride or placebo capsules identical to duloxetine capsules. Participants randomly assigned to each treatment group were instructed to take two capsules (by mouth) every morning and every evening. Treatment was assigned using IVRS"
P,Participants stratified and placed in groups of three who were subsequently randomised to one of six permutations which allocated the three participants to either of the three study groups
Q,Participants were allocated/materials and methods paragraph one
N,Participants were alternately allocated to treatment or control groups after enrolment in the study (author communication)
P,Participants were assigned using a centralised interactive voice response system. Probably a correct method.
N,Participants were not informed of their assignment until they had completed the first (non-RCT) section of the study.
N,Participants were not informed of their assignment until they had completed the first (non-RCT) section of the study.
P,Participants were randomised by a research assistant
P,Participants were randomized centrally by telephone
Q,Participants were randomly assigned (using numbered sealed envelopes) to undergo surgery alone or surgery with an oxidised regenerated cellulose barrier. Treatment or control assignment was obtained by using a table of random digits. The envelope seal was broken in the operation room after completion of all operative procedures and before removal of laparoscopic ports
Q,Participants were randomly assigned (using numbered sealed envelopes) to undergo surgery alone or surgery with an oxidised regenerated cellulose barrier. Treatment or control assignment was obtained by using a table of random digits. The envelope seal was broken in the operation room after completion
Q,Participants were randomly assigned/participants and methods paragraph one
P,"Participants were recruited by research assistants who were blind to the randomisation sequence. Once recruited, a participant's details were then pass onto the primary researcher, who then assignment that participant to whichever treatment group was next on the random sequence list (author communication)"
P,Participants were registered with central committee and allocated by telephone or fax
P,"Participants were unaware of allocation. Clinicians gave participants sealed containers, so they were also unaware of allocation."
Q,"Participants were, Quote: 'assigned randomly... by a disinterested third party' (p120). No further details."
P,"Participants, oral and maxillofacial surgeons and investigators were blinded to random allocation throughout the study"
Q,"Patients were randomly allocated, not clearly described"
P,Performed by a secretary
P,Performed by administrative personnel outside the research project
P,Performed externally by the method centre of the Rehabilitation Research Association of Berlin-Brandenburg-Saxony
P,Performed remotely to participants and study personnel. Allocation “procedure concealed the randomisation from individuals directly involved with participants.”
P,Permuted blocks
P,Permuted blocks
P,Personal communication with the Lead Project Statistician confirmed allocation concealment
P,"Personal communication: data management provided the random participant number to the study coordinator, who provided it to the blinded tester and interventionist"
P,"Pharmacist produced identical pills, only they know which pill contains experimental drug."
P,Pharmacist was the only individual aware of treatment allocation
P,Pharmacy-controlled randomization (central)
P,Physicians were not told which of their patients were in control group (p. 379)
Q,Possibly adequate or not used
Q,Possibly adequate or not used
Q,Possibly adequate or not used
Q,Possibly adequate or not used.
Q,Possibly adequate or not used.
Q,"Pre-coded consent forms in sealed envelopes, but not opaque or numbered"
Q,Pre-prepared sealed opaque envelopes contained identical pieces of card - either an appointment card for an alcohol nurse specialist or a blank card (p. 1822)
P,prepared beforehand by physician outside clinic
P,Prepared by person uninvolved in study.
P,"Prepared, packaged and labelled by remote, commercial compounding pharmacy"
P,"Preschool assignment was concealed through the use of sequentially-numbered, sealed envelopes"
Q,Probably low risk of bias as previous trial used an adequate method
Q,Procedure not described.
Q,Procedure not described.
Q,Procedure not described.
Q,Procedure not described.
Q,procedure not described.
Q,Procedure not described.
Q,Procedure not described.
Q,procedure not described.
Q,Procedure not described.
Q,Procedure not described.
Q,Procedure not described.
Q,Process for allocation concealment not reported. See above
N,Prospective cohort study
N,Prospective cohort study
Q,"Provided by study author: ""Classrooms (and the associated condition order) were assigned a color coding so that participants and teachers were uninformed of the experimental condition."""
N,Quasi-randomised
P,Quotation: “A code for randomization was kept in an opaque envelope in a safe environment and was not consulted until the end of the study” Comment: appropriate method
P,"Quotation: “After determining the eligibility and obtaining the consent, to guarantee the blinding, the researcher sent the patient’s study number to the pharmacist, who then allocated patients” Comment: participants and investigators enrolling participants could not foresee assignment because pharmacy-controlled central allocation was used to conceal allocation"
N,Quotation: “Patients were single-blindly randomised by means of computer-generated random number tables” Comment: study is single-blind hence allocation was not concealed to investigators. Participants and investigators enrolling participants appear not to have been able to foresee assignment
P,Quotation: “Randomization allocation concealment was performed by sending the randomization numbers in sealed envelopes to the investigator responsible for giving the assigned treatment after each eligible patient was enrolled” Comment: satisfactory
P,"Quotation: “To guarantee allocation concealment, the researchers deciding on patient eligibility did not know the sequence, and a researcher who was not involved in patient enrolment assigned the patients to one of the two arms” Comment: concealed allocation"
P,Quotations: “Randomisation was performed in blocks of eight by the hospital pharmacy”; “Experimentors were blinded to patient allocation” Comment: appropriate method
P,Quotations: “The support staff of our service made a draw with 6 balls to link the groups with the cycles of treatment”; “allocation that was always masked to both patients and researcher” Comment: assumption that “support staff ” were independent to investigators - seems unlikely that allocation concealment would be compromised
Q,"Quote - ""random allocation of patients to the three trial groups ensured against any bias entering in the allocation of patients to the particular treatment"" (p20) - no further details."
P,"Quote ""A coded reserve supply of capsule packs...""Not clearly stated that allocation concealed, but the study was described asbeing ""double-blind"""
P,"Quote ""Study numbers were allocated sequentially by the study coordinator as participants were enrolled in the study. Participants were then randomly allocated to treatment group. The allocation list was stored at a remote site."""
P,"Quote ""The PHS I was a randomised, double-masked, placebo controlled trial..."" Judgement Comment: Although this aspect of the trial was not well described, the placebo control was described (placebo and supplement identical appearance and packaging) and the study was described as double-blind"
P,"Quote ""The WHS was a randomised, double-blind, placebo-controlled, 2 x 2 factorial trial..."""
P,Quote “enclosed” numbers
Q,Quote “schedule was generated by QST consultations”
P,"Quote (from correspondence): ""...concealed envelopes"""
P,Quote (from correspondence): “Envelopes with key based on numeric code. Pharmacist had filled blinded Rx based on numeric code.”
P,"Quote (from correspondence): “It was held by pharmacy and was not known to anyone involved in the study. All medication was dispensed by pharmacy in identical packaging, and active/placebos were identical and produced by the manufacturer (Exelygen). ”"
P,Quote (from correspondence): “Randomisation numbers provided by statistician to research assistant assigning study medication and maintained under lock and key in concealed fashion.”
P,Quote (from correspondence): “Randomisation numbers provided by statistician to research assistant assigning study medication and maintained under lock and key in concealed fashion”
P,Quote (from correspondence): “Randomization numbers provided by statistician to research assistant assigning study medication and maintained under lock and key in concealed fashion.”
P,Quote (from correspondence): “the allocation was done by a pharmacist.”
P,Quote (from Protocol: Francis 2008): ’the study statistician will create a randomisation table using random permuted block sizes. These tables will be kept securely and allocation for each practice will be provided only after the practice has agreed to participate and the practice ID and stratification variables are provided to the statistician.’ Comment: Clinicians could not foresee which group that were allocated to Comment: Figure 1 from protocol Francis 2008 shows method of patients consenting prior to delivery of intervention Comment: Patients and parents did not know which group they were enrolled in prior to informed consent
P,"Quote (from report): ""Patients were randomised using sealed envelopes""Quote (from correspondence): ""The envelopes were opaque""Quote (from correspondence): ""Subjects were randomised in groups of 6""Comment: It may have been possible to predict group allocation for 4/29 par-ticipants because the randomisation blocks were of a fixed size at a single cen-tre and investigators were not blinded to group allocation. However, as theproportion of participants potentially affected was very low, the overall judge-ment of risk of bias was low"
P,"Quote (from report): ""Patients were randomly allocated (concealed en-velopes)"""
Q,"Quote (from report): ""sealed envelope."" Unsure if opaque etc"
P,"Quote (letter): ""Sealed envelopes."""
P,"Quote (page 221): ""Randomisation by a controller."""
P,"Quote (page 328): ""Assignment of code numbers to each sequential patient admitted to the study was done by the control psychiatrist."""
P,"Quote 1: ""Randomly allocating unique patient IDs [identification number] so that there is no association between the ID number and the facility identity"" Quote 2: ""Assessing the efficacy of blinding (through asking assessors to guess which arm the participant is allocated to) at the end of the trial"""
P,"Quote from protocol: ""Allocation to treatment will be done centrally by interactive voice response system for Einstein-DVT and Einstein-PE, separately."""
Q,Quote from publication ”allocation between treatment groups was concealed to the study staff until after randomization“ Comment: method of concealment not stated
P,Quote from publication: '...patients were given a number and sealed treatment envelopes with printed numbers used for the allocation...'
Q,Quote from publication: 'A total of 100 children with distal ureteral calculi were consecutively assigned by Peto randomisation'. Not enough information on whether this was an open schedule.
Q,"Quote from publication: """"Participants were randomised by opening an envelope with a set of ordered tickets indicating “TM-CD” or “Traditional” care. The Office of Biostatistics prepared the ordered randomisation tickets using permuted blocks of 10... Participants and research staG at each practice were blind to the assignment of patients while obtaining baseline measures"" Comment: unclear whether envelopes were sealed and opaque"
Q,"Quote from publication: ""At the end of procedure, the randomised envelope was opened by circulating nurse and the patients were assigned to tubeless or control group"". Unclear whether envelopes were sequentially numbered, opaque and sealed."
Q,"Quote from publication: ""Surgical nurses randomly selected an envelope containing each patient's group"". Unclear whether envelopes were sequentially numbered, opaque and sealed."
Q,"Quote from publication: “... random numbers were used to assign the type of surgery which was written on a card sealed in a completely opaque envelope” (Kehagias 2011, p. 1651) Comment: unclear whether envelopes sequentially numbered, and when and to whom the information in the envelopes was disclosed"
Q,"Quote from report: ""Each list began with those who met the original diagnostic criteria, followed by those who fell short by a single criterion, in order of decreasing depression score. Interviewers visited each person in the order they 
appeared on the list. The interviewer re-read the consent form, advised the 
person about the study group to which their village had been allocated, and 
asked them to confirm their willingness to continue in the study. Interviewers 
continued down the list until they had at least 8 participants (at which point 
they did not contact the remainder of the list) or until they reached the end of 
the list"" Comment: Allocation of participants was not concealed though cluster randomisation of villages was the unit of randomisation; the eligibility criteria 
were modified to exclude people whose age varied widely from the rest of 
those selected in each village to ensure better outcomes with group IPT (based 
on previous experiences)"
Q,"Quote from the first paragraph of Methods on page 3: ""Based on the sample volume formula with α = 5 % and test power of 90 %, 35 subjects were randomly assigned to the intervention group and 35 to the control group."""
Q,"Quote from the first paragraph of Research Design and Procedure (page 53): ""the subjects were randomly assigned to the control and experimental group of the same size.'"
P,"Quote from the publication: ""Allocation was controlled by a central and independent randomisation unit. The allocation programme was written by the trial programmer and the allocation remained concealed until the final analyses (other than for confidential reports to the data monitoring committee)."" Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment."
P,"Quote from the publication: ""Allocation was performed by an independent statistician. Treatment allocation status was e-mailed directly to the hospital clinical trials pharmacist responsible for dispensing study medication.""Comment: the participant allocations could not have been foreseen in advance of, or during, enrolment. Allocation was controlled by a central and independent randomisation unit."
P,"Quote from the publication: ""An independent statistical group performed the blinding and randomization."" Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment. An independent statistical group performed the blinding and randomisation"
P,"Quote from the publication: ""An independent statistician at Hoffmann-La Roche, who had no other connection to the trial, provided a randomisation list to the researchers."" Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment"
P,"Quote from the publication: ""Capsules containing vitaminD3 (400 or 1000 IU) or identical placebo were purchased (Pure Encapsulations, Sudbury, MA), packaged into white plastic coded containers, and sealed in sequentially numbered study packs (Bilcare, Powys, UK)."" Comment: the allocation was controlled by a central and independent randomisation unit."
P,"Quote from the publication: ""Eligible women were randomly assigned in a double-blind fashion to receive supplements or placebo."" Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment."
P,"Quote from the publication: ""Ipswich Pharmacy kept the coding.""Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment."
N,"Quote from the publication: ""Men randomised to receive the calcium-vitamin D3–fortified milk were asked to consume 400 ml (2 × 200-ml tetra packs) of reduced-fat (∼1%) ultra high temperature (UHT) milk specifically formulated by Murray Goulburn Cooperative Co. (Brunswick, Australia). Participants assigned to the control group continued with their usual diet."" Comment: the allocation sequence was known to the investigators who assigned participants."
P,"Quote from the publication: ""Stratified randomisation was performed using a telephone-based system to conceal study allocation from investigators and participants.""Comment: allocation was controlled by a central and independent randomisation unit"
P,"Quote from the publication: ""The group allocation was masked in data analysis."" Comment: allocation was controlled by a central and independent randomisation unit, so that intervention allocations could not have been foreseen in advance of, or during, enrolment."
P,"Quote from the publication: ""The randomization process and bottling of tablets were performed in Auckland, New Zealand, under the supervision of the study biostatistician (A.W.S.) to ensure that those running the study, including outcome assessors and those administering the intervention, were blinded to allocation."" Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment."
P,"Quote from the publication: ""The randomization schedule to ergocalciferol or placebo was generated by an independent research scientist (I.M.D.) and was kept in the pharmacy department of the Sir Charles Gairdner Hospital, where the bottles were labeled and dispensed to the subjects.""Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment,."
P,"Quote from the publication: ""The randomization sequence was generated by a pharmacist at Captain Stirling Pharmacy, Perth, Western Australia, where participants were assigned to intervention and test capsules were appropriately labeled."" Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment. An independent statistical group performed the blinding and randomisation"
P,"Quote from the publication: ""The study statistician generated the randomization sequence."" Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment."
P,"Quote from the publication: ""Trial medication was provided by an independent hospital pharmacist who also performed the randomization."" Comment: allocation was controlled by a central and independent randomisation unit"
P,"Quote from the publication: The hospital pharmacy generated the randomization sequence and labeled the bottles. The randomization code was kept in a sealed envelope until after the last visit of the last participant.""Comment: allocation was controlled by a central and independent randomisation unit so that intervention allocations could not have been foreseen in advance of, or during, enrolment."
P,"Quote from the published protocol: ""Upon confirmation of eligibility, the system retrieves the next assignment from the stored sequence (...) and transmits that assignment to unmasked intervention personnel for further action"""
Q,"Quote, from translation: ""Randomized in each group were 20 patients treated with SIAX or with conventional control therapy"" Comment: no information regarding allocation concealment"
N,Quote: ''...patients were randomized by the research executive manager (one of the investigators)...''
P,"Quote: ''All study investigators, staE, and patients were blind to riluzole or placebo assignment''"
P,Quote: ''Both the examiner and the patients were unaware of the component of the drugs and they used the drugs in the name of A and B. A questionnaire was filled secretly and every patient received a code for trial''
Q,Quote: ''double-blind randomized study'' no further details given
P,Quote: ''Eligible patients were randomized in a 1:1 ratio to either the Apligraf® group or the control group by means of sealed allocation cards'' Comment: allocation concealed using sealed allocation cards
P,"Quote: ''For randomization, each site used sealed envelopes opened in numerical order''"
P,"Quote: ''For randomization, each site used sealed envelopes opened in numerical order''"
P,Quote: ''Medication was provided in coded containers''
P,Quote: ''opaque envelopes were opened after the baseline assessment'' Response: Likely to be adequate.
P,Quote: ''Org 26576 and placebo were prepared as indistinguishable capsules. An unblinded on-site pharmacist was responsible for preparing study medication according to the randomization list and for dispensing blinded medication to clinical staE for patient administration''
P,Quote: ''Participants and clinical staE other than the ECT anaesthetist were masked to treatment condition''
P,Quote: ''Participants...were randomized...using a block randomization design by the University of Massachusetts Medical School Investigational Pharmacy. A printed list computer generated from the Website www.randomization.com was used''
P,"Quote: ''Randomization was done by telephone, and the randomization list was generated and held by the sponsor'' Comment: allocation concealed using an independent central randomisation service"
P,Quote: ''The order of treatment periods was randomly assigned by the research pharmacy using permuted blocks of size four''
P,"Quote: ''The randomization list was concealed from research staK involved in recruitment, assessment and intervention.'' Response: Low risk."
P,Quote: ''the randomization was performed by using sealed envelopes prepared by physicians at Yamanashi Prefectural Kita Hospital who were not involved in this study'' Response: Likely to be adequate.
P,Quote: ''The study research pharmacist prepared sealed envelopes that contained the drug identity..''
P,"Quote: ''When patients and their wounds met study criteria, they were given a study number, and sealed randomization envelopes were used to assign them to one of four study treatments"" Comment: allocation concealed using sealed envelopes"
P,"Quote: 'Attempts to maintain rater blindness included use of separate rooms and administrative procedures for project staI, limiting information recorded in clinical notes, and requesting participants and clinicians not to disclose treatment conditions to raters.'"
P,Quote: 'randomly assigned in a double-blind fashion....All infusions (periods 1 and 2) were identical in terms of volume infused and duration'
N,"Quote: ""... randomized at the outpatient clinic by the treating physician."" ""The sequence of allocation was not concealed and thus it was possible for t"
P,"Quote: ""...by central remote allocation."""
Q,"Quote: ""...in sealed numbered envelopes"""
P,"Quote: ""[A]llocation [was] concealed from the participants and investigators until randomization was revealed to the study participants at the initial group session"""
Q,"Quote: ""A 24-month prospective open-label randomised study... "" Quote: ""The study coordinator allocated study numbers sequentially, as participants were enrolled. Participants were then randomly allocated to the treatment or no treatment group. A permuted blocks allocation scheme was used to perform this random allocation. The allocation list was stored at a remote site."" Quote: ""Study drug was administered by an unmasked physician who had no other role in the study."" No mention was made of allocation ratios, but 103 people were recruited to treatment group and 42 to no treatment group"
P,"Quote: ""A blocked randomization code... provided only to the pharmacy at the hospital"" ""The pharmacies prepared sequential patient packets containing study drugs that were sealed and were identical in appearance and weight."""
P,"Quote: ""A list of subject numbers marked with the exercise group for each number was held by the physiotherapist. Pharmacy staP dispensed medication in accordance with the subject number assigned to each subject."" The initial assessment was done independently: ""All patients were medically assessed by a doctor...under the supervision of a consultant physician"""
N,"Quote: ""a patient with an even number received no treatment (control group), and a patient with an odd number received propranolol (treatment group)"" Comment: study author stated that the investigators were aware of treatment allocation (personal communication)"
Q,"Quote: ""A randomization schedule was generated and as patients were recruited, they were allocated to the next available randomization number within the dose tier, which indicated whether the patient was to receive placebo or rFVIIa."""
P,"Quote: ""A two stage public randomization ceremony was done, first to select 
one of the 1000 possible allocations of the 24 communities into four groups, 
and second to allocate each of the four trial groups to one of the letters A, B, C, 
D"""
N,"Quote: ""admitted to the trial by sealed envelope allocation."" 1 centre randomised to only 2 groups of the study. Yet the numbers in each group were similar. Unclear how the method described above would be consistent with the randomisation process outlined above. Not mentioned if envelopes were sequentially numbered."
P,"Quote: ""After enrolment, the local coordinator telephoned the central randomization unit at the University Hospital of North Norway (UNN) to obtain group allocation"""
P,"Quote: ""After giving written informed consent, patients were randomly assigned to receive either idraparinux or standard therapy with the use of a computerized voice-response system"" (from Buller HR, New England Journal of Medicine 2007;357:1094-104)."
P,"Quote: ""After obtaining consent from a parent or legal guardian, field workers 
telephoned the study administrator for the infant’s randomisation group and 
study number"""
Q,"Quote: ""After randomization, the patients received either 20% mannitol (1160 mOsm/kg/H2O) or 7.5% HSS (2400 mOsm/kg/H2O)""."
Q,"Quote: ""After the screening for eligibility and registration in the study, patients were randomly assigned to receive 5 mg/day of oral olanzapine (OL group) or placebo (control group) daily from the day before the start of chemotherapy (Day 0) to Day 5."" Comment: method of allocation not described"
P,"Quote: ""All study medication was packaged identically, identified only by a study number... the randomisation code was kept at Astra Craco and broken only after study completion, hence all treatment decisions were made without awareness of study allocation."""
Q,"Quote: ""allocated by a system of sealed envelopes."" ""Although the two groups were randomly allocated those receiving supportive therapy alone had ingested fewer tablets, were first seen earlier following the overdose, had a lower mean level of plasma paracetamol and a shorter initial drug half-life."" Comment: not specified if sequentially numbered, opaque or any other process used to prevent subversion. There was a marked imbalance in severity."
Q,"Quote: ""allocated in two groups randomly."" Comment: process of randomisation not recorded."
P,"Quote: ""Allocation concealment was enabled via the secure storage of the randomization sequence separately from the participant database, which was accessible only by the data manager and statistician. Eligible participants were added to the database by the research fellows and assistants who were blinded to the allocation sequence. Only after the baseline survey had been completed and returned with signed consent did the data manager allocate participants to study arms"""
P,"Quote: ""Allocations were kept in numbered sealed envelopes in every clinic, 
opened by a person"""
P,"Quote: ""an independent controller based in Sainte-Justine Hospital in Montreal assigned the patients to the control and treated group based on a random 
computer generated number table"""
P,"Quote: ""An unmasked co-ordinator gave subjects, upon enrolment, study materials in numbered containers using the randomization scheme. This individual performed no data collection."""
Q,"Quote: ""At the start of the study, randomization was then accomplished by asking study subjects to draw an envelope. In each envelope there was a small piece of paper with the typed letter A or B. Subjects who drew an A were randomised to the PA [placebo acupuncture] group; subjects who drew B were randomised to RA [real acupuncture] group"" Rationale for judgement: unclear whether allocation might be predictable as envelopes ran out"
N,"Quote: ""Both patient and informant were then advised that discharge to outpatient care would be arranged as soon as possible, probably within a week"". (page 206) Comment: Both clinicians and patiens had knowledge of the allocation and patients allocated to the short-stay group were informed of the discharge plan at the time of assignment."
Q,"Quote: ""Both the capsule for the placebo group (starch) and the capsule for the antioxidant group (Ocuguard) were formulated by Twin Laboratores Inc., Ronkonkoma, NY. An intermediary company, Eye Communications, Inc., Upland, CA. was responsible for assigning and maintaining the identity of codes, labelling and distribution of masked bottles of capsules to each DVA Medical Centre pharmacy service"" Quote: ""Group one and group two patients were randomised between capsule number 1601 (starch placebo) and capsule number 1602 (Ocuguard) at each center by the optometrist co-investigator. Neither the optometrist nor the registered dietitian co-investigators nor the veteran subject knew the identify of the capsules."""
P,"Quote: ""Coded doses of zinc sulfate and placebo were prepared by the sponsor (Astra, Linz, Austria). All doses were lemon-flavored effervescent tablets made of citric acid that provided improved gastrointestinal absorption and contained saccharine and sorbitol. Treatment group doses contained an additional 200 mg of zinc sulfate. (This preparation is identical to a zinc sulfate preparation registered in Austria and other European countries under the name Solvezink; Astra, Wedel, Germany.) Tablets were bottled in identical containers."""
P,"Quote: ""Codes were secured at each center's pharmacy until enrolment and all decisions regarding data analysis had been finalized."" The preparations were ""not distinguishable"" and ""packaged in sequentially numbered, sealed bags."""
P,"Quote: ""codes were secured at the hospital pharmacy until enrolment and all decisions regarding data analysis had been finalized"""
P,"Quote: ""concealed until individual randomisation using an interactive voiceresponse system"""
P,"Quote: ""Discs were withdrawn at a public meeting by community advisory 
board members representing each cluster. Before selection began, black was 
allocated to represent the door-to-door group, and red to represent the mobile 
van group"""
P,"Quote: ""doctor opened a sealed numbered opaque envelope"""
P,"Quote: ""doctor opened a sealed numbered opaque envelope"""
P,"Quote: ""double-blind randomization schedule (prepared by the study sponsor)"""
Q,"Quote: ""Each centre received at least 4 sealed envelopes with a number corresponding to the chronological order of patients' inclusion. According to the centre recruitment capacities, more than one block could be provided. No randomization error or deviation was detected by the on-site audits held during the study"" Comment: not stated whether envelopes were opaque"
P,"Quote: ""Each participant enrolled in the CARMA Study is allocated a unique number, which determines treatment allocation according to the computerized randomization database."" and ""This unique number exists on the identification label of each study preparation box. The masked study-preparation boxes are kept in the hospital pharmacy, and released in a sequential manner by the pharmacist on randomization of each participant, beginning with the first in the numerical series assigned to each clinical center. The participants are advised to take 1 tablet twice daily with a meal.The CARMA Study is strictly a double-masked clinical trial in that neither the CARMA participants nor the study staff, including the study investigator, are aware of the nature of study preparation allocated to the participants. To ensure masking, the study-preparation boxes are labelled with pre-assigned numbers at the site of manufacturing, and then shipped to both clinical centers for distribution. A single pharmacist involved with manufacturing of the study preparation holds the key to randomization of the CARMA supplements."""
P,"Quote: ""Each participant was randomized after she or he drew from a jar a paper with the name of the condition. The papers were prepared by study administrators to conceal the name of the condition during the drawing, which was 
supervised by staK"" 
Comment: Allocation was possibly concealed"
P,"Quote: ""either parenterally administered dexamethasone or saline solution of the same color, volume and consistency as the dexamethasone. Randomization and drug preparation were done in the pharmacy"" ""The drug code was broken only after the last patient completed the study"""
Q,"Quote: ""Eligible youths were then randomly assigned to a study group. Random allocation was done by computerized generation of a random number 
between 1 and 400 for each eligible participant, ordering them by number and assigning the first third to IPT-G, the second third to CP and the final third to 
the wait-control group"" 
Comment: Not specified who allocated them and whether the allocation was 
concealed to them; however, there were no major differences in baseline prognostic variables or outcome measures"
