class,text
P,“A sequentially numbered list” was used
Q,“A table of random numbers was used to select 28 subjects from the first subgroup and randomly assigned 14 of them to the experimental group or control group. This same procedure was repeated with the second and the third subgroups of subjects”
Q,"“After histological confirmation patients were randomised into three groups”. After an interim analysis indicated a higher risk of recurrence in the third arm (interferon only), recruitment to that arm ceased; impact on randomisation not reported."
Q,“Assigned randomly” by authors
N,"“Both groups included all children from birth through their ninth birthday who were scheduled for CT examination of the head. Certain children could not be included in the randomization for sedation and these 253 (28%) were excluded from the study protocol for the following reasons ...” ""An alternating assignment for outpatients and a rotational assignment for inpatients helped to reduce the chance of selecting a particular method for a particular patient. For outpatients, the sedation regimen was assigned when the patient arrived for CT, using an alternating list kept at the scheduling desk. In the case of a sedation failure, this was recorded, and upon the child’s return for a second trial, the number for the next-in-line alternate type of sedation was assigned. When both sedation regimens failed for outpatients, general anesthesia was usually given, but not as part of the inpatient randomization. For inpatients, the rotational assignment included general anesthesia but generally only one sedation was tried before resorting to general anesthesia.” Randomisation via alternating and rotational assignments, thus risk of bias was high."
P,"“Children were enrolled from 5 classrooms; the order of the experimental conditions across study weeks was assigned to classrooms by using a Latin square design.” Provided by study authors: ""The orders of the experimental conditions across study weeks were created using Latin squares and then assigned to classrooms using a random number generator."""
Q,"“Children were randomly assigned to one of the four groups using a four-block design: green beans (control), plain spinach (pure spinach), creamed spinach (diluted), and spinach ravioli (hidden). Randomization was done by a person who was not involved in study recruitment, enrollment, or assignment of participants.” No mention of how the randomisation sequence was generated"
P,“Closed envelope system by the pharmacy” (study author provided information)
P,“Computer generated random numbers were used to ensure that any given patient would be assigned randomly to one of the 2 treatment groups”
P,"“either the intervention or control condition on a 1:1 ratio, using the Research Randomizer (www.randomizer.org/form.htm)” The research randomiser was used to generate the random sequence"
Q,"“following intake, the claimant was randomly assigned to a treatment of usual care condition by an employee of the WCB, who was blind to the results of the intake assessment”"
Q,“Infants were assigned randomly to 1 of 2 treatment groups.” It is unclear how randomisation occurred.
Q,“Mothers were randomised to either the intervention (n = 20) or control group (n = 20) after they had consented to the study and before they had completed any questionnaires.” No information provided about the randomisation procedure
Q,"“On the first day, the storytellers picked up the children from class in order of the name list provided by the school, and randomly assigned them to one of the four reading conditions, ensuring balance in gender.” No mention of how the randomization sequence was generated."
P,“On-line randomization software” (study author provided information)
Q,“Participants were randomly assigned to either an intervention (n=32) or a control (n=33) group using a random number generator.” Unclear how the sequence was generated
P,“Patients were assigned by random numbers within blocks of four to one of four treatment sequences specified by a Latin square”
P,"“Patients were randomised by central computer to receive to BCG or BCG plus interferon.” ""Patients were randomised using a 1:1:1:1 allocation ratio to 4 treatment arms"""
Q,“Patients were randomly assigned in a 1:1 ratio to gemcitabine ... plus either placebo or pertuzumab
Q,"“Patients were randomly assigned to receive either sustained acting morphine (15 mg MS-Contin; Purdue Pharma, Stamford, CT) or weight-matched placebo capsules”. There was no description of the method of randomization"
Q,“Patients who met the inclusion criteria and provided consent were randomised to case management or conventional care after recruitment”; no further details were provided
Q,“Patients who met the study criteria were randomised 1:1 to 7 days...” (pg 1344)
Q,“Patients who tolerated BTDS and achieved the required analgesic response (described below) were randomized in a 1:1 ratio to BTDS 10 or matching placebo transdermal system (TDS) for the 12-week double-blind phase”. The study authors did not report the method of randomization
Q,“Random assignment” - no details.
P,"“Random group assignment was assured by card selection from sealed, opaque envelopes with group assignment derived from a random number table.”"
Q,"“Randomisation was performed by treatment boxes” - it is unclear what ""treatment boxes"" are."
Q,“Randomisation” - no details.
Q,“Randomisation” - no details.
Q,“Randomised” - no details
Q,“Randomised” - no details
Q,“Randomised” - no details.
Q,“Randomised” - no details.
Q,“Randomised” - no details.
Q,“Randomised” - no details.
Q,“Randomised” - no details.
Q,“Randomised” - no details.
Q,“Randomised” - no details.
Q,“Randomised” - no details.
Q,"“Randomised”, nofurther details provided."
N,“Randomised”; no other statement provided. Imbalance in duration of illness between groups calls into question the success of randomisation
P,"“Randomization of patients to treatment was based on a computer-generated allocation list with a block-size of six, and stratified by study site”"
P,"“Randomization of patients to treatment was based on a computer-generated randomization list, balanced by randomly permuted blocks, and stratified by study site”"
P,“Randomization was balanced in blocks of four by means of a computer-generated randomization schedule.”
P,“Randomization was carried out using a computer-generated schedule”
P,"“Randomization was performed using SAS version 8 (SAS Institute Inc., Cary, North Carolina)”"
Q,“Randomly assigned” - no details.
Q,“Randomly assigned” - no details.
Q,“Randomly assigned” - no further details no details but baseline demographics similar
Q,“randomly assigned” no further information given.
P,“She was randomly assigned to the study or control group by randomly generated numbers.”
Q,“Site clusters were randomly assigned to one of the treatment or control groups” . Randomly allocated to experimental group but the random sequence generation procedure is not described.
Q,“Sixty parent-child dyads were randomized equally to the Busy Bodies/Better Bites Obesity Prevention and the Healthy Tots/Safe Spots Contact control arms.” It is unclear how the randomisation occurred
Q,“subjects were assigned randomly” no further information.
P,"“Subjects were assigned to one of two evaluating psychiatrists in such a way that each psychiatrist evaluated a group that included both male and female patients, permitting the examination of a possible sex effect. Individuals in each group were randomly assigned to one of the two drug treatments, penfluridol or chlorpromazine, which were administered under double-blind conditions"
Q,“The 36 infants were randomly assigned to receive either salted or unsalted peas or green beans; thus forming a total of four treatment groups.” No mention of how the randomization sequence was generated.
P,"“The allocation sequence for randomisation was generated by an independent bio- statistician stratified on location; assignments were placed into sealed opaque envelopes by an independent administrative assistant."""
P,“The femoral nerve block protocols and control were written and enveloped. Prior to each operation an envelope was taken by the anaesthesiologist ...” (study author provided information)
P,"“The order of the six conditions was counterbalanced across classrooms using Latin squares, and classrooms were randomly assigned one of the condition sequences using a random number generator.”"
Q,"“The patients were divided at random into groups of 10 each”, no further details reported."
P,“The patients were randomly allocated to 1 of the 4 groups by a computer-generated drawing lot.” The children were randomised according to computer-generated drawing method.
P,"“The randomization code was generated using PROC PLAN in SAS version 6.12 (SAS Institute Inc., Cary, North Carolina) ”"
Q,"“The randomization of lutein (Lutamax DUO; Pharmaselect, Vienna, Austria) versus placebo was 2:1, resulting in a total of 84 patients in the lutein group and 42 patients in the placebo group.” Allocation sequence generation not described"
P,"“The randomization procedure was performed using the Random Allocation Software, version 1.0” (pg 1353)"
P,“This randomization schedule was generated by ICON Clinical Research”
P,"“Those who were eligible and had signed informed consent were at first randomized to receive either arm A or arm B, then patients on arm B were randomized between LAP and EXP. Stratification factor was tumor size (break point at 6 cm)”"
P,"“used block randomization to distribute age and sex evenly across conditions using a randomization schedule generated with SAS programming” The random sequence was generated using statistical software, SAS"
P,"“Using the sealed envelope technique and randomization with permuted blocks, we randomly assigned 104 mother-infant pairs to either controlled limited formula group (CLF) or standard approach group (SA). The randomization sequence was generated and the sealed envelopes in blocks of 8 were prepared by the hospitals’ administration office staff.“"
P,"“When the patients were stable, they were randomly assigned to a penfluridol or a chlorpromazine group”"
P,”conducted by a researcher not involved in data management using a randomized treatment allocation schedule produced by computer algorithm.” The random sequence was produced by computer algorithm
P,"”Mother–child pairs were assigned, through a simple randomization process by using a random number table into 2 treatment groups.” “[…] using a random number table generated by EPI INFO […]”"
P,"”randomly assigned”, no further details. Although the author did not state the method of randomisation, we have rated selection bias as low: because central allocation was used, it is very likely that an adequate randomisation sequence was generated."
Q,(Authors describe as a quasi-experimental design although appear to have randomised classrooms). Randomly allocated to experimental group but the random sequence generation procedure is not described
P,1:1 randomization stratified by clinical site; performed by means of sealed envelopes generated centrally at Dutch and Australian co-ordination sites
P,1:1 randomization stratified by GCS < 15 using random computer-generated list
P,1:1 randomization stratified by GCS < 15 using random computer-generated list with block size of 8
P,"1:1 randomization with variable block size of 4 and 6 with computer-generated sequence, stratified by study site"
Q,1:1 randomization; method of randomization not specified
P,1:1:1 randomization via adaptive randomization system stratified by country and CSF opening pressures (≤ 250 mm versus > 250 mm)
P,1:1:1 randomization with computer-generated sequence in blocks of 9
P,"1:1:1 randomization with random computer-generated lists with block sizes of 8, stratified by GCS of 15 or GCS < 15"
P,"1:1:1:1 randomization using computergenerated sequence, stratified by baseline altered mental status"
P,1:1:1:1 randomization with blocks of 16 with pre-study generation of sealed envelopes prepared by an independent person
P,A block randomisation technique was used.
P,"A computer-generated block randomisation sequence using random blocksizes, stratified by prenatal clinic, was used."
P,A computer-generated randomisation code list in blocks of 10 was in use.
P,A computer-generated randomisation list designed by a statistician with no connection to the intervention was used for random allocation to experimental group
P,A computer-generated randomisation schedule
P,A computer-generated randomised table was used; the participant - not the tooth - was randomised
P,A computer-generated randomised table was used.
P,A computerised randomisation was conducted.
P,A dice was thrown.
P,"A lottery method was used to randomly assign the 30 subjects into the experimental and control groups... Each participant in the sample was assigned a numerical identification number. Corresponding sequential numbers were marked on slips of paper and placed into a bag. The slips were thoroughly mixed in the bag. A research assistant drew a numbered slip, recorded the number on a sheet of paper, and placed the slip of paper back into the bag. By returning the slips back into the bag, each subject had an equal chance of being selected. During the drawing, if the same number was drawn, the second drawing was ignored, and the number was placed back into the bag. The first 15 numbers drawn were assigned to the experimental group, and the remaining 15 to the control group' (p. 52-53)"
P,A random number table was then used to decide whether the client was to be a GAS or control client' (p.273)
P,A random numbers table was used.
P,A randomisation list was prepared by an independent statistician. Randomisation was performed in blocks and was stratified for different hospitals.
P,A randomisation list was used
P,A standard randomisation table was used.
P,A statistical book was consulted for a “random number”
P,According to random table
P,After 1:1 randomisation by third party
P,"After baseline assessment, participants drew an envelope from a container with concealment of allocation."
N,"After meeting inclusion criteria, assignment to groups was done by convenience, based on room-assignment on the rehabilitation unit' (p.216)"
P,"All patients admitted to the ward during a twenty-six month period....were randomly assigned to either short-term or long-term hospitalisation...' 'Patients remained in the long or short term group regardless of final diagnosis, to avoid any incentive to bias diagnostic judgments...' 'Envelopes with the assignment to short - or long - term treatment enclosed, were prepared by the research staff and opened by the ward clerk one at a time after each patient was admitted..."
P,"All patients admitted to the ward during a twenty-six month period....were randomly assigned to either short-term or long-term hospitalisation...' 'Patients remained in the long or short term group regardless of final diagnosis, to avoid any incentive to bias diagnostic judgments...' 'Envelopes with the assignment to short - or long - term treatment enclosed, were prepared by the research staff and opened by the ward clerk one at a time after each patient was admitted..."
Q,Allocated according to chance'. No other information.
P,Allocation by coin toss.
Q,Allocation method not presented
Q,Allocation method not presented
N,Alternate group allocation
N,Alternate group allocation
Q,"Although participants were “randomly allocated to either treatment group”, the method of randomisation was not clearly described"
Q,"Although the left and right sides of the participants received NB-UVB (TL-01) or conventional BB-UVB (TL-12), respectively in “randomized order”, the method of randomisation was not clearly described"
P,an independent and blinded research assistant performed concealed randomisation within these 4 strata using a randomisation schedule with blocks of 2 generated on a computer by an independent researcher
P,"an independent person conducted random allocation by using a minimization procedure and a random number table. After the patients inclusion, a concealed letter concerning the result of the randomisation was given to the therapist to allocated the patient to the respective group"
P,an independent researcher performed randomisation using a list of random numbers
P,An independent researcher who did not participate in participant recruitmentor data collection generated the allocation sequence using the statistical soft-ware Stata13.1.
Q,"andomised, no further details."
Q,"andomly assigned, no further details."
P,Appropriate method of sequence generation: permuted-block randomization
P,"As subjects were enrolled in the study, the principal investigator made random assignments to 1 of 3 nursing approaches...' (Scott et al., 2004, p.504). The sequence for random assignments was established before any participants were recruited by way of a random numbers table (author communication)"
P,Assessment via random number tables and sequentially numbered envelopes
N,Assigned by week of birth (i.e. all infants born in the same week were assigned to the same group).
N,Assignment to a counterbalanced treatment order (either ABAC or ACAB)
P,Assignment to treatment condition was performed by a pharmacist blinded to the study questions using a table of random numbers.
Q,"At the end of the procedure and after haemostasis was achieved, 1 ovary was chosen on a random basis"
Q,Author could not guarantee whether or not participants were truly randomised
P,"Author reported ""...patients who met the inclusion criteria were randomized in equal numbers to receive either E2 Matrix 0.10 mg, E2 Matrix 0.05 mg, or placebo..."""
P,"Author reported ""Study drug assignment was carried out by means of a centralized randomization system"""
P,"Authors described randomization as, ""a web-based randomization module using a computerized list was used"""
Q,"Authors did not report how the random sequence was generated. ""They were randomly assigned into artificial tears group and punctual plugs group"" (p 20)"
Q,Authors mentioned that children were randomly allocated but no explanation of how this was done
Q,"Authors only reported that ""Eligible women were randomised.."""
P,"Authors reported "".. Randomization was by six subject batch in each centre, with each batch including two subjects in each treatment group; consecutive subjects were allocated to treatment by random number within the batch..."""
P,"Authors reported ""...eligible women were enrolled and blindly assigned according to a computer-generated randomization list to the following four parallel treatment groups..."""
Q,"Authors reported ""...multicentre, randomized, double blind clinical study with an initial screening phase (phase I), a 3-month double-blind placebo-controlled phase (phase II) and a 3-month open follow-up phase (phase III).."" No specific discussion"
Q,"Authors reported ""...were then randomized to receive either MNPEE or placebo for 12 weeks."""
P,"Authors reported ""Randomization was by a centrally provided computer-generated list..."""
Q,"Authors reported ""randomized"""
Q,"Authors reported ""The women were blindly and randomly allocated to either transdermal beta-estradiol therapy, 50 J.Lg/24 hours, or placebo given as patches twice a week..."""
P,"Authors reported that ""...eligible women were enrolled and blindly assigned according to a computer generated randomization list to the following 3 parallel treatment groups..."""
P,"Authors reported that ""each centre was packaged according to a computer- generated randomisation code"""
P,"Authors reported that ""each centre was packaged according to a computer- generated randomisation code"""
P,"Authors reported that ""The randomization code was generated centrally using a block size of five to ensure equal distribution of treatment groups."""
P,"Authors reported that participants ""... were randomly assigned to groups and entered the 12-week double blind treatment period..."" ""Initially, participant numbers were randomly allocated in blocks of three and in a 1:1:1 ratio to E2 gel 1.7 g/d (1.02 mg E2), E2 gel 2.6 g/d (1.56 mg E2) or placebo gel using a computer- generated randomization list..."""
Q,"Authors stated that participants were 'randomly assigned' to IG vs CG, but did not describe the randomisation method. Quote: ""Upon entry into prenatal care between 10 and 24 week gestation, women were randomly assigned within parity (nullipara or multipara) and week of gestation at enrolment (<17 week vs. >=17 week) strata, to receive a daily supplement containing 60 mg iron (as ferrous sulfate) and 250 mg folate (folic acid), with or without an additional 15 mg zinc (as zinc sulfate)."""
P,"Blindly randomised, personal communication"
P,Block randomisation
P,block randomisation after pre stratification for the organizational unit in the workplace from which they were recruited and for the severity of pain symptoms
P,Block randomisation generated using a table of random numbers. Allocated separately at each of 2 recruiting centres
P,Block randomisation method used to generate randomisation sequence; adequate method
P,Block randomisation method used to generate randomisation sequence; adequate method
P,block randomisation procedure
P,block randomisation using an 8 element permutation table
P,"Block randomisation, groups similar at the start"
Q,"Block randomisation, process not described, other than it happened at the lev-el of the monthly community meeting (clusters)"
Q,Block randomisation. Allocation method otherwise not presented
P,block randomization ( blocks of 6)
P,Block randomization (blocks of 10); from communication with authors recorded by previous version of this review
P,Block randomization (blocks of 10); from communication with authors recorded by previous version of this review
P,"Block randomization in 2:1:1:1:1 ratio (2 for fluconazole and flucytosine arm) using computer-generated randomization with block sizes of 18, 24, and 30 at each site"
P,"Block randomization of four allocations, using a computer generated random sequence table"
P,Blocked computer-generated randomisation list for each of 4 countries
P,Blocked computer-generated randomisation list for each of 4 countries
P,blocked randomisation scheme
P,Blocked randomisation/method interventions paragraph one
P,Blocked randomization; computer generated numbers
P,Blocks
P,Blocks of randomly assigned numbers in strict ascending sequential order
P,By day care. Success was tested through inter-group comparisons
N,By day of the week
N,By week of birth (i.e. all infants born in the same week were randomly assigned to the same group).
Q,Case managers from three clinics were randomly assigned to the intervention group of treatment as usual. Clients were assigned to the same group to which their case manager was assigned' (p.55). Insufficient information provided to determine whether adequate sequence generation
P,"Cases were randomised to surgical or root canal retreatment by the “minimization method,” as described by Pocock 1983. Three randomisation factors were considered: size of the periapical radiolucency, the apical position and technical quality of the root filling"
P,Cases were randomly assigned by flipping a coin.
P,Central electronic randomisation by an independent organisation
P,Central Internet-based randomisation was stratified by centre
P,Central randomisation
P,"Central telephone randomisation, random permuted blocks/methods paragraph two"
P,Centralised randomisation through data manager
P,Centralised randomisation through university obstetrics & gynaecology department data manager
P,cluster randomisation on workplace; random number generated by computer
P,Coded and supplied by hospital pharmacy (study author provided information)
P,Coin flip
P,Coin flipped in front of healthcare facilities being randomly allocated in pairs.
Q,Comment randomization process not reported
P,"Comment: a computer-driven randomisation procedure was used, using the minimisation method"
Q,Comment: a computer-generated random numbers table was used for the randomization process
Q,"Comment: although an envelope was used to attain concealment, having an envelope with the assignment does not tell us how authors generated the randomization sequence"
P,Comment: Block randomisation per-formed according to baseline BMIQuote: ”Randomization was stratified us-ing block sizes of 6 or 8 by baseline BMI(25.0-39.9 versus >40)“
P,"Comment: Computer generated randomisationQuote: “At the time of laparoscopy, treatment was allocated randomly (com-puter to generated randomisation sequence)...”"
P,Comment: Computer generated randomisationQuote: “We used computer generated randomisation to allocate women to thecontrol or excision group. Randomisation in blocks of 5 subjects were strati-fied for severity based on the presence or absence of previous pelvic surgeryfor endometriosis.”
P,"Comment: Computer random number generatorQuote: “Randomization of subjects occurred intra to operatively at the time ofsurgery once endometriosis was diagnosed visually and after evaluation of thepelvis confirmed no involvement of rectal, ureteric, or bladder muscle. Treat-ment randomisation was performed with use of a computer random numbergenerator.”"
P,Comment: Computer to generated randomisationQuote: “Randomization was by computer to generated randomisation blocksin balanced groups of 10.”
P,Comment: computer-derived random allocation sequence prepared at the trial office. No blocking or stratification
Q,"Comment: described as ""randomized in a 1:1:1 ratio . . ."""
Q,"Comment: described as ""randomized in a balanced manner to 1 of 12 treatment sequences"""
Q,Comment: described as randomised but no detail of the method used to generate the randomisation sequence
Q,Comment: described as randomized but no details
P,Comment: does not tell us exactly how they generated the sequence but rather how they selected schools from lists and kept allocation concealed
P,"Comment: Method of sequence generation was computer generated randomnumber tablesQuote: “Stratified randomisation according to hospital, balanced for every twoto six assignments. Allocation by telephone call to central randomisation ser-vice while the patient was anaesthetised. Women were informed which groupthey had been randomised to following the surgery and were not blinded dur-ing the follow to up period.”"
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process given
Q,Comment: no description of the randomization process was given
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: no information provided
Q,Comment: not reported
N,Comment: participants selected a ticket from a container which specified group allocation
P,"Comment: participants were randomized, using a computer-based number producing algorithm, to either the intervention or active comparison group"
P,Comment: random digits used to develop allocation sequence
P,"Comment: randomisation was computerderived, with blocking into 3 groups to allow for orderly recruitment into both study groups and to reduce the risk of uneven recruitment late in the series"
Q,Comment: randomization process not described
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
Q,Comment: randomization process not reported
P,Comment: randomization took place using a random number table
P,Comment: randomization took place using computer generated random numbers
P,Comment: randomized using a random numbers table
P,Comment: stated computer-derived randomisation was used
Q,Comment: states patients operated consecutively and randomly assigned. No details of randomisation sequence reported
P,"Comment: stratified block randomisationbased on BMI employedQuote: “After enrolment, participants wererandomly assigned (to intervention or control arm)... Randomization was stratifiedaccording to patient BMI (25-39.9 versusN40 kg/m2 ) using a stratified blocked ran-domization scheme.”"
Q,Comment: the treatment options were documented separately and packed in covered opaque envelopes consecutively numbered according to the randomisation schedule as to have a ratio of 1:1
Q,Comment: the trial is described as randomised but the method of sequence generation was not specified.
Q,Comment: the trial is described as randomised but the method of sequence generation was not specified.
Q,Comment: Unclear method of random sequence generationQuote: “Randomisation into either HTC or GnRH to a therapy was done at thetime of diagnostic laparoscopy.”
Q,"Comment: Unclear method of sequence allocationQuote: “A routine laparoscopy was performed; if endometriosis was diagnosedand staged as “mild” (stage 1 to 2 on the revised AFS scale), they were ran-domised by means of opening a consecutively numbered envelope to receiveeither ablation or excision of all the identified lesions. Randomization was inblocks of 10 to ensure an equal number in each group.”"
P,Computer assisted
P,Computer block randomisation
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated
P,Computer generated allocation from a central location
P,Computer generated block randomization
P,Computer generated by third party
P,Computer generated list of random numbers.
P,"Computer generated random numbers (Excel). Described as a 'modified randomization process' where if intervention and control sublocations were deemed to be too close and at risk of contamination, the list was reshuffled and the sublocation reselected."
P,Computer generated randomisation
P,Computer generated randomization
P,Computer generated randomization schedule
P,Computer generated randomization schedule
P,Computer generated randomization schedule provided by sponsor
P,Computer generated randomization schedule. Block randomization of 9 by study centre
P,Computer generated randomization scheme
P,"Computer generated randomization scheme. ""The eye to be occluded was chosen at random using a computer-generated randomization scheme"" (p 148)"
P,Computer generated.
P,Computer random number generator
P,Computer random number generator
P,Computer random number generator
P,Computer randomisation
P,Computer randomisation
P,Computer randomisation
P,Computer randomisation
Q,Computer randomisation based on hospital number?
P,Computer randomisation with block permutation.
P,"Computer-assisted, randomized treatment assignments"
P,"Computer-based randomisation (urn method), stratified by clinical centre"
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated
P,Computer-generated allocation list
P,Computer-generated allocation list
P,Computer-generated allocation: sequence generated in Excel with the RAND function.
P,Computer-generated block randomisation numbers
P,Computer-generated block randomisation.
P,Computer-generated block randomisations
P,"Computer-generated block, similar groups"
P,Computer-generated blocked randomisation list stratified for each centre
P,Computer-generated blocked randomisation list stratified for each centre
P,Computer-generated in permuted blocks of four
P,Computer-generated lis
P,Computer-generated list
P,Computer-generated list
P,Computer-generated list
P,Computer-generated list
P,Computer-generated list (study author provided information)
P,Computer-generated list of random numbers
P,Computer-generated list of random numbers (personal communication with principal investigator)
P,Computer-generated list of random numbers (personal communication with principal investigator)
P,Computer-generated list of random numbers (personal communication with principal investigator)
P,Computer-generated list of random numbers.
P,Computer-generated list of random numbers.
P,Computer-generated list of random permutation
P,Computer-generated method of randomisation used; adequate method
P,Computer-generated minimization
P,"Computer-generated number list. Quote: ""A computer-generated random allocation sequence was used” (p537)"
N,"Computer-generated number list. Quote: ""Patients were randomly assigned to either experimental (N = 8) or control (N = 8) group by a computerized random number generator"" (p194)"
P,"Computer-generated number list. Quote: ""Using computer-generated number cards, the participants were then randomly assigned to one of two groups"" (p125)"
P,Computer-generated number scheme
P,Computer-generated number tables
P,Computer-generated numbers
P,Computer-generated numbers
P,Computer-generated numbers/materials and methods paragraph one
P,Computer-generated online programme
P,Computer-generated random list
P,Computer-generated random list
P,"Computer-generated random list, balanced block randomization, stratified by age group (p.220)"
P,Computer-generated random number list
P,Computer-generated random number sequence
P,Computer-generated random number sequences
P,computer-generated random number table
P,Computer-generated random number tables
P,Computer-generated random numbers
P,computer-generated random numbers blocked to two sequences of 16 numbers
Q,"Computer-generated random numbers were used for randomisation. While assigning groups to envelopes, if the computergenerated random number was odd, the assigned group was A (non-descent vaginal hysterectomy). If the random number was even, the envelope was assigned to group B: abdominal hysterectomy"
P,Computer-generated random sequence
P,Computer-generated random sequence
P,Computer-generated random sequence
P,Computer-generated random sequence
P,"Computer-generated random sequence, groups similar at start"
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation
P,Computer-generated randomisation cards
P,Computer-generated randomisation code
P,Computer-generated randomisation in blocks of 20
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list
P,Computer-generated randomisation list drawn up by a statistician
P,Computer-generated randomisation numbers
P,computer-generated randomisation schedule
P,Computer-generated randomisation schedule with random block sizes
P,"Computer-generated randomisation schedule, stratified by age."
P,Computer-generated randomisation sequence
P,Computer-generated randomisation sequence was followed.
P,Computer-generated randomisation table
P,Computer-generated randomisation table
P,Computer-generated randomised number table used.
P,Computer-generated randomization
P,Computer-generated randomization
P,Computer-generated randomization (study author provided information)
P,Computer-generated randomization list (p.575)
P,"Computer-generated randomization list with balanced block randomization, p.53"
P,Computer-generated randomization scheme.
P,"Computer-generated randomization scheme. ""Patients were randomized according to a computer generated schedule"" (p 1204)"
P,Computer-generated schedule.
P,Computer-generated sequence
P,Computer-generated sequence
P,Computer-generated sequence
P,Computer-generated sequence in balanced blocks
P,Computer-generated sequential list of block-randomised assignments.
P,Computer-generated tables
P,"Computer-generated, blocks of four/methods/participants paragraph four"
P,Computer-generated/methodology paragraph one
P,Computer-selected randomisation
P,Computerised block randomisation was performed by the attending residents or gynaecologists.
P,Computerised randomisation
P,Computerised randomisation
P,Computerised randomisation
P,Computerized random number tables
P,"Concealed randomisation was performed using a centralised telephone system, according to a permuted block design with blocksizeoffour,withstratiﬁcationbycentre and by the presence or absence of distal deep-vein thrombosis on whole leg ultrasonography"
P,"Conditional randomisation, stratified by age, gender and de-pression severity"
P,Consecutive recruitment
P,Constructive randomisation
P,Contact with the author indicated that the study used blocked randomisation performed using an online randomiser programme
N,Controlled before-and-after study (no randomization)
Q,Data about randomisation were not reported.
N,Depends on treatment provider
Q,"Described as ""randomly allocated"" to 1 of 3 groups (no supplement (n = 17); glucose supplement (n = 17), water supplement (n = 15))."
Q,Described as randomised but no method of randomisation stated
P,"Described as, ""Computer-generated, not cancelled simple randomization"""
Q,"Details of sequence generation were not mentioned. Because the study population had a narrow age range, the different groups were comparable."
N,DMPA users by choice
Q,Does not say how randomisation was done
Q,Does not say how randomisation was done
Q,Does not state
Q,Does not state
N,Does not state
P,Drawing
P,Drawing marked cards from mixed pack with equal numbers of each designation
P,Drawing of lots (personal correspondence with principal investigator)
P,Drawing of lots (study author provided information)
P,Drawing of lots used (personal correspondence with principal investigator)
P,"Drawing of lots. Quote: ""For randomization, we drew lots with four cards marked with 1, 2, 3 or 4 to determine the order of treatments"" (p137)"
P,Each centre used its own randomisation Method: random numbers table
P,Each centre used its own randomisation. Method: random numbers table
Q,Each centre used own randomisation method. The per-centre method could not be obtained
Q,Each infant randomly allocated to either IG or CG. The paper did not explain how the randomisation process worked.
P,Each of the 22 CHWs was assigned a unique number which was noted on a lottery ticket. 11 lottery tickets were then picked blindly by one researcher from a box after mixing.'
